experiment,group,metric,mean,std
oov_regime,region_arb|p=0.25|novel,two_stage_top1pct_precision,0.7881188118811882,0.04579355095306854
oov_regime,region_arb|p=0.25|novel,lik_best_roc_auc,0.99418994,0.0006853920577304784
oov_regime,region_arb|p=0.25|novel,lik_best_pr_auc,0.8215621106934794,0.017463894200420917
oov_regime,region_arb|p=0.25|novel,lik_best_top1pct_tp,370.2,8.749857141690944
oov_regime,region_arb|p=0.25|novel,lik_best_top1pct_precision,0.733069306930693,0.017326449785526638
oov_regime,region_arb|p=0.25,delta_mp_minus_likbest_roc_point,0.005184851999999962,0.003219541955958264
oov_regime,region_arb|p=0.25,delta_mp_minus_likbest_roc_ci_lower_min,-0.0014309363039148038,
oov_regime,region_arb|p=0.25,delta_mp_minus_likbest_pr_point,0.2656985689105713,0.07865781557370043
oov_regime,region_arb|p=0.25,delta_mp_minus_likbest_pr_ci_lower_min,0.14728142085808596,
oov_regime,region_arb|p=0.25,delta_mp_minus_nosub_roc_point,-0.007010431999999911,0.0017049390091894855
oov_regime,region_arb|p=0.25,delta_mp_minus_nosub_pr_point,-0.1269370254475997,0.03170417944801369
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.5_roc_auc,0.906795168,0.019051634900547933
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.5_pr_auc,0.31795259391023045,0.026197978140132222
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.5_top1pct_tp,189.4,11.740528097151337
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.5_top1pct_precision,0.37504950495049505,0.02324857048940859
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.9_roc_auc,0.964930664,0.004504498656932172
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.9_pr_auc,0.32508487749193743,0.040512148679509384
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.9_top1pct_tp,193.4,15.869467539901898
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam0.9_top1pct_precision,0.382970297029703,0.03142468819782555
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam1.0_roc_auc,0.974747392,0.0021945959812083777
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam1.0_pr_auc,0.34863079583659096,0.04947670200864251
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam1.0_top1pct_tp,135.4,21.629609335353237
oov_regime,region_arb|p=0.50|spoof_k1,lik_lam1.0_top1pct_precision,0.26811881188118813,0.04283090957495691
oov_regime,region_arb|p=0.50|spoof_k1,mp_nosub_roc_auc,0.9903029999999999,0.0024992199539856505
oov_regime,region_arb|p=0.50|spoof_k1,mp_nosub_pr_auc,0.7769124240225198,0.062207683549490286
oov_regime,region_arb|p=0.50|spoof_k1,mp_nosub_top1pct_tp,360.4,35.10327620037766
oov_regime,region_arb|p=0.50|spoof_k1,mp_nosub_top1pct_precision,0.7136633663366337,0.06951143802054982
oov_regime,region_arb|p=0.50|spoof_k1,mp_raw_roc_auc,0.9813304080000002,0.004119309961371678
oov_regime,region_arb|p=0.50|spoof_k1,mp_raw_pr_auc,0.6201138275055726,0.09289926500962056
oov_regime,region_arb|p=0.50|spoof_k1,mp_raw_top1pct_tp,292.2,50.40396809775993
oov_regime,region_arb|p=0.50|spoof_k1,mp_raw_top1pct_precision,0.5786138613861387,0.0998098378173464
oov_regime,region_arb|p=0.50|spoof_k1,trivial_roc_auc,0.726342,0.0027556226156714545
oov_regime,region_arb|p=0.50|spoof_k1,trivial_pr_auc,0.018002415259830196,0.00015401257314562878
oov_regime,region_arb|p=0.50|spoof_k1,trivial_top1pct_tp,8.6,3.006659275674582
oov_regime,region_arb|p=0.50|spoof_k1,trivial_top1pct_precision,0.017029702970297027,0.005953780743910063
oov_regime,region_arb|p=0.50|spoof_k1,two_stage_roc_auc,0.97783302,0.004457498488883647
oov_regime,region_arb|p=0.50|spoof_k1,two_stage_pr_auc,0.6178125275963676,0.08879410520414315
oov_regime,region_arb|p=0.50|spoof_k1,two_stage_top1pct_tp,290.0,49.36800583373811
oov_regime,region_arb|p=0.50|spoof_k1,two_stage_top1pct_precision,0.5742574257425743,0.09775842739354083
oov_regime,region_arb|p=0.50|spoof_k1,lik_best_roc_auc,0.974747392,0.0021945959812083777
oov_regime,region_arb|p=0.50|spoof_k1,lik_best_pr_auc,0.34863079583659096,0.04947670200864251
oov_regime,region_arb|p=0.50|spoof_k1,lik_best_top1pct_tp,135.4,21.629609335353237
oov_regime,region_arb|p=0.50|spoof_k1,lik_best_top1pct_precision,0.26811881188118813,0.04283090957495691
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.5_roc_auc,0.9517085,0.007957685303634499
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.5_pr_auc,0.5120986628198259,0.037850126320132
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.5_top1pct_tp,260.6,14.59588983241515
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.5_top1pct_precision,0.516039603960396,0.02890275214339636
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.9_roc_auc,0.988214724,0.0016416105185044023
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.9_pr_auc,0.7142389328118577,0.021835165051813085
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.9_top1pct_tp,330.8,11.754148203932091
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam0.9_top1pct_precision,0.6550495049504951,0.023275540997885348
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam1.0_roc_auc,0.9916275600000001,0.0013448792735111926
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam1.0_pr_auc,0.7729137329030861,0.018324633846412742
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam1.0_top1pct_tp,357.8,14.190137420053409
oov_regime,region_arb|p=0.50|spoof_k2,lik_lam1.0_top1pct_precision,0.7085148514851485,0.028099282019907718
oov_regime,region_arb|p=0.50|spoof_k2,mp_nosub_roc_auc,0.995936188,0.0015809785616559895
oov_regime,region_arb|p=0.50|spoof_k2,mp_nosub_pr_auc,0.8946382807417581,0.03431278272682733
oov_regime,region_arb|p=0.50|spoof_k2,mp_nosub_top1pct_tp,420.0,21.06181378704123
oov_regime,region_arb|p=0.50|spoof_k2,mp_nosub_top1pct_precision,0.8316831683168318,0.04170656195453708
oov_regime,region_arb|p=0.50|spoof_k2,mp_raw_roc_auc,0.99226484,0.002291694070123644
oov_regime,region_arb|p=0.50|spoof_k2,mp_raw_pr_auc,0.8151504259919283,0.04420192191810422
oov_regime,region_arb|p=0.50|spoof_k2,mp_raw_top1pct_tp,375.6,26.74771018236888
oov_regime,region_arb|p=0.50|spoof_k2,mp_raw_top1pct_precision,0.7437623762376238,0.052965762737364135
oov_regime,region_arb|p=0.50|spoof_k2,trivial_roc_auc,0.726436,0.00143241893313376
oov_regime,region_arb|p=0.50|spoof_k2,trivial_pr_auc,0.01800524889424494,8.01432928334107e-05
oov_regime,region_arb|p=0.50|spoof_k2,trivial_top1pct_tp,8.8,3.249615361854384
oov_regime,region_arb|p=0.50|spoof_k2,trivial_top1pct_precision,0.017425742574257424,0.006434881904662146
oov_regime,region_arb|p=0.50|spoof_k2,two_stage_roc_auc,0.986997416,0.003680650518620867
oov_regime,region_arb|p=0.50|spoof_k2,two_stage_pr_auc,0.8094189934778777,0.045084373647462726
oov_regime,region_arb|p=0.50|spoof_k2,two_stage_top1pct_tp,373.0,27.033312782565144
oov_regime,region_arb|p=0.50|spoof_k2,two_stage_top1pct_precision,0.7386138613861386,0.053531312440723025
oov_regime,region_arb|p=0.50|spoof_k2,lik_best_roc_auc,0.9916275600000001,0.0013448792735111926
oov_regime,region_arb|p=0.50|spoof_k2,lik_best_pr_auc,0.7729137329030861,0.018324633846412742
oov_regime,region_arb|p=0.50|spoof_k2,lik_best_top1pct_tp,357.8,14.190137420053409
oov_regime,region_arb|p=0.50|spoof_k2,lik_best_top1pct_precision,0.7085148514851485,0.028099282019907718
oov_regime,region_arb|p=0.50|novel,lik_lam0.5_roc_auc,0.946881344,0.009169552026103795
oov_regime,region_arb|p=0.50|novel,lik_lam0.5_pr_auc,0.50385195492466,0.028564062819909263
oov_regime,region_arb|p=0.50|novel,lik_lam0.5_top1pct_tp,258.0,15.987495113369073
oov_regime,region_arb|p=0.50|novel,lik_lam0.5_top1pct_precision,0.5108910891089109,0.031658406165087284
oov_regime,region_arb|p=0.50|novel,lik_lam0.9_roc_auc,0.987531736,0.0016912226926764965
oov_regime,region_arb|p=0.50|novel,lik_lam0.9_pr_auc,0.7166561454637872,0.02426272133301614
oov_regime,region_arb|p=0.50|novel,lik_lam0.9_top1pct_tp,332.8,10.067770358922576
oov_regime,region_arb|p=0.50|novel,lik_lam0.9_top1pct_precision,0.659009900990099,0.019936178928559572
oov_regime,region_arb|p=0.50|novel,lik_lam1.0_roc_auc,0.99209474,0.0010337038206371903
oov_regime,region_arb|p=0.50|novel,lik_lam1.0_pr_auc,0.78036909517233,0.022942708033881692
oov_regime,region_arb|p=0.50|novel,lik_lam1.0_top1pct_tp,358.2,14.469277798148738
oov_regime,region_arb|p=0.50|novel,lik_lam1.0_top1pct_precision,0.7093069306930693,0.02865203524385888
oov_regime,region_arb|p=0.50|novel,mp_nosub_roc_auc,0.9967879359999999,0.0013360196735318231
oov_regime,region_arb|p=0.50|novel,mp_nosub_pr_auc,0.9020923246709918,0.03167502583444416
oov_regime,region_arb|p=0.50|novel,mp_nosub_top1pct_tp,420.8,20.36074654819906
oov_regime,region_arb|p=0.50|novel,mp_nosub_top1pct_precision,0.8332673267326733,0.040318309996433765
oov_regime,region_arb|p=0.50|novel,mp_raw_roc_auc,0.9931817799999999,0.0023631928683710986
oov_regime,region_arb|p=0.50|novel,mp_raw_pr_auc,0.8214080285777158,0.046804775107994814
oov_regime,region_arb|p=0.50|novel,mp_raw_top1pct_tp,376.6,28.51385628076287
oov_regime,region_arb|p=0.50|novel,mp_raw_top1pct_precision,0.7457425742574257,0.056463081744084875
oov_regime,region_arb|p=0.50|novel,trivial_roc_auc,0.72545,0.002758144303694092
oov_regime,region_arb|p=0.50|novel,trivial_pr_auc,0.017955452456440847,0.00016757211653317393
oov_regime,region_arb|p=0.50|novel,trivial_top1pct_tp,8.4,3.3823069050575527
oov_regime,region_arb|p=0.50|novel,trivial_top1pct_precision,0.01663366336633663,0.00669763743575753
oov_regime,region_arb|p=0.50|novel,two_stage_roc_auc,0.9861284840000002,0.0022944769829624377
oov_regime,region_arb|p=0.50|novel,two_stage_pr_auc,0.8136585014017154,0.0448930581781813
oov_regime,region_arb|p=0.50|novel,two_stage_top1pct_tp,373.4,27.96140196771256
oov_regime,region_arb|p=0.50|novel,two_stage_top1pct_precision,0.7394059405940594,0.0553691128073516
oov_regime,region_arb|p=0.50|novel,lik_best_roc_auc,0.99209474,0.0010337038206371903
oov_regime,region_arb|p=0.50|novel,lik_best_pr_auc,0.78036909517233,0.022942708033881692
oov_regime,region_arb|p=0.50|novel,lik_best_top1pct_tp,358.2,14.469277798148738
oov_regime,region_arb|p=0.50|novel,lik_best_top1pct_precision,0.7093069306930693,0.02865203524385888
oov_regime,region_arb|p=0.50,delta_mp_minus_likbest_roc_point,0.00658301600000002,0.004749198038951824
oov_regime,region_arb|p=0.50,delta_mp_minus_likbest_roc_ci_lower_min,-0.002807312723553354,
oov_regime,region_arb|p=0.50,delta_mp_minus_likbest_pr_point,0.27148303166898163,0.10550810809681462
oov_regime,region_arb|p=0.50,delta_mp_minus_likbest_pr_ci_lower_min,0.1036265094782145,
oov_regime,region_arb|p=0.50,delta_mp_minus_nosub_roc_point,-0.008972591999999936,0.001937935491087315
oov_regime,region_arb|p=0.50,delta_mp_minus_nosub_pr_point,-0.1567985965169471,0.04319283251463465
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.5_roc_auc,0.9113775239999999,0.020114862455680484
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.5_pr_auc,0.3243531099716343,0.019542031525915736
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.5_top1pct_tp,202.6,12.753038853543888
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.5_top1pct_precision,0.4011881188118812,0.025253542284245326
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.9_roc_auc,0.960656044,0.006812306245005718
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.9_pr_auc,0.30380050091014665,0.037661415925524744
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.9_top1pct_tp,163.8,14.48309359218534
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam0.9_top1pct_precision,0.3243564356435643,0.02867939325185215
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam1.0_roc_auc,0.970189732,0.0036291815941911477
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam1.0_pr_auc,0.30849815300965294,0.04527025361667648
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam1.0_top1pct_tp,126.4,20.22473732833136
oov_regime,region_arb|p=0.75|spoof_k1,lik_lam1.0_top1pct_precision,0.2502970297029703,0.04004898480857695
oov_regime,region_arb|p=0.75|spoof_k1,mp_nosub_roc_auc,0.987162652,0.00307196843055658
oov_regime,region_arb|p=0.75|spoof_k1,mp_nosub_pr_auc,0.7156435926003836,0.0820842009819281
oov_regime,region_arb|p=0.75|spoof_k1,mp_nosub_top1pct_tp,339.6,35.262444611796276
oov_regime,region_arb|p=0.75|spoof_k1,mp_nosub_top1pct_precision,0.6724752475247525,0.069826622993656
oov_regime,region_arb|p=0.75|spoof_k1,mp_raw_roc_auc,0.975448164,0.005329702568097366
oov_regime,region_arb|p=0.75|spoof_k1,mp_raw_pr_auc,0.5359288613895438,0.10224268182457309
oov_regime,region_arb|p=0.75|spoof_k1,mp_raw_top1pct_tp,257.6,53.36890480420223
oov_regime,region_arb|p=0.75|spoof_k1,mp_raw_top1pct_precision,0.5100990099009901,0.10568099961228163
oov_regime,region_arb|p=0.75|spoof_k1,trivial_roc_auc,0.612632,0.0013138553953917318
oov_regime,region_arb|p=0.75|spoof_k1,trivial_pr_auc,0.01274682114789028,3.9952035273026267e-05
oov_regime,region_arb|p=0.75|spoof_k1,trivial_top1pct_tp,5.8,2.9257477676655586
oov_regime,region_arb|p=0.75|spoof_k1,trivial_top1pct_precision,0.011485148514851487,0.005793559935971403
oov_regime,region_arb|p=0.75|spoof_k1,two_stage_roc_auc,0.9732534640000001,0.005046163355570642
oov_regime,region_arb|p=0.75|spoof_k1,two_stage_pr_auc,0.5336960411953655,0.100983090812478
oov_regime,region_arb|p=0.75|spoof_k1,two_stage_top1pct_tp,255.8,53.0033961176074
oov_regime,region_arb|p=0.75|spoof_k1,two_stage_top1pct_precision,0.5065346534653465,0.10495722003486614
oov_regime,region_arb|p=0.75|spoof_k1,lik_best_roc_auc,0.970189732,0.0036291815941911477
oov_regime,region_arb|p=0.75|spoof_k1,lik_best_pr_auc,0.30849815300965294,0.04527025361667648
oov_regime,region_arb|p=0.75|spoof_k1,lik_best_top1pct_tp,126.4,20.22473732833136
oov_regime,region_arb|p=0.75|spoof_k1,lik_best_top1pct_precision,0.2502970297029703,0.04004898480857695
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.5_roc_auc,0.9563345679999999,0.006579074270960579
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.5_pr_auc,0.5304708539967573,0.030102169230769454
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.5_top1pct_tp,268.4,16.304600577751053
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.5_top1pct_precision,0.5314851485148515,0.032286337777724855
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.9_roc_auc,0.987255864,0.0016278887703230556
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.9_pr_auc,0.7101682077838973,0.020942018998333704
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.9_top1pct_tp,329.6,10.650821564555477
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam0.9_top1pct_precision,0.6526732673267327,0.021090735771397005
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam1.0_roc_auc,0.9903428959999999,0.0014784877242588308
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam1.0_pr_auc,0.75742235273485,0.01876146744401836
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam1.0_top1pct_tp,347.8,9.846826900072937
oov_regime,region_arb|p=0.75|spoof_k2,lik_lam1.0_top1pct_precision,0.6887128712871287,0.019498667128857273
oov_regime,region_arb|p=0.75|spoof_k2,mp_nosub_roc_auc,0.9943895359999999,0.0024849773951293812
oov_regime,region_arb|p=0.75|spoof_k2,mp_nosub_pr_auc,0.8685912790376245,0.04563413990107263
oov_regime,region_arb|p=0.75|spoof_k2,mp_nosub_top1pct_tp,406.8,24.33433787880821
oov_regime,region_arb|p=0.75|spoof_k2,mp_nosub_top1pct_precision,0.8055445544554456,0.048186807680808325
oov_regime,region_arb|p=0.75|spoof_k2,mp_raw_roc_auc,0.9893216199999999,0.0035246194681184803
oov_regime,region_arb|p=0.75|spoof_k2,mp_raw_pr_auc,0.7669338791717262,0.05288079338887012
oov_regime,region_arb|p=0.75|spoof_k2,mp_raw_top1pct_tp,353.2,27.874002224294955
oov_regime,region_arb|p=0.75|spoof_k2,mp_raw_top1pct_precision,0.6994059405940595,0.055196044008504856
oov_regime,region_arb|p=0.75|spoof_k2,trivial_roc_auc,0.6134459999999999,0.0014783044341406806
oov_regime,region_arb|p=0.75|spoof_k2,trivial_pr_auc,0.012772405787038685,4.557900029706456e-05
oov_regime,region_arb|p=0.75|spoof_k2,trivial_top1pct_tp,6.2,2.9257477676655586
oov_regime,region_arb|p=0.75|spoof_k2,trivial_top1pct_precision,0.012277227722772278,0.005793559935971403
oov_regime,region_arb|p=0.75|spoof_k2,two_stage_roc_auc,0.9870451480000002,0.00404380320406616
oov_regime,region_arb|p=0.75|spoof_k2,two_stage_pr_auc,0.7642806781681506,0.05178672526567837
oov_regime,region_arb|p=0.75|spoof_k2,two_stage_top1pct_tp,352.4,27.853904573685895
oov_regime,region_arb|p=0.75|spoof_k2,two_stage_top1pct_precision,0.6978217821782179,0.05515624668056613
oov_regime,region_arb|p=0.75|spoof_k2,lik_best_roc_auc,0.9903428959999999,0.0014784877242588308
oov_regime,region_arb|p=0.75|spoof_k2,lik_best_pr_auc,0.75742235273485,0.01876146744401836
oov_regime,region_arb|p=0.75|spoof_k2,lik_best_top1pct_tp,347.8,9.846826900072937
oov_regime,region_arb|p=0.75|spoof_k2,lik_best_top1pct_precision,0.6887128712871287,0.019498667128857273
oov_regime,region_arb|p=0.75|novel,lik_lam0.5_roc_auc,0.95326416,0.00793104342314676
oov_regime,region_arb|p=0.75|novel,lik_lam0.5_pr_auc,0.515595772509435,0.022620525324448117
oov_regime,region_arb|p=0.75|novel,lik_lam0.5_top1pct_tp,261.6,14.008568806269967
oov_regime,region_arb|p=0.75|novel,lik_lam0.5_top1pct_precision,0.518019801980198,0.027739740210435588
oov_regime,region_arb|p=0.75|novel,lik_lam0.9_roc_auc,0.987036928,0.0021928716210703816
oov_regime,region_arb|p=0.75|novel,lik_lam0.9_pr_auc,0.7129653279050341,0.019576627134551126
oov_regime,region_arb|p=0.75|novel,lik_lam0.9_top1pct_tp,329.2,7.277362159464101
oov_regime,region_arb|p=0.75|novel,lik_lam0.9_top1pct_precision,0.6518811881188119,0.014410618137552688
oov_regime,region_arb|p=0.75|novel,lik_lam1.0_roc_auc,0.991188752,0.0013786255571459395
oov_regime,region_arb|p=0.75|novel,lik_lam1.0_pr_auc,0.7653671978043408,0.021548128665901355
oov_regime,region_arb|p=0.75|novel,lik_lam1.0_top1pct_tp,349.0,12.049896265113654
oov_regime,region_arb|p=0.75|novel,lik_lam1.0_top1pct_precision,0.6910891089108911,0.023861180722997314
oov_regime,region_arb|p=0.75|novel,mp_nosub_roc_auc,0.9957868879999999,0.0016606825157674968
oov_regime,region_arb|p=0.75|novel,mp_nosub_pr_auc,0.8786859998657206,0.03761428203985429
oov_regime,region_arb|p=0.75|novel,mp_nosub_top1pct_tp,408.4,22.25848152952038
oov_regime,region_arb|p=0.75|novel,mp_nosub_top1pct_precision,0.8087128712871288,0.0440762010485552
oov_regime,region_arb|p=0.75|novel,mp_raw_roc_auc,0.9912119799999999,0.0028026801202848386
oov_regime,region_arb|p=0.75|novel,mp_raw_pr_auc,0.7769076454841815,0.05297708557290877
oov_regime,region_arb|p=0.75|novel,mp_raw_top1pct_tp,356.6,31.180763300471014
oov_regime,region_arb|p=0.75|novel,mp_raw_top1pct_precision,0.7061386138613862,0.06174408574350697
oov_regime,region_arb|p=0.75|novel,trivial_roc_auc,0.611828,0.000980497832736032
oov_regime,region_arb|p=0.75|novel,trivial_pr_auc,0.012721969093198605,3.0102672272222263e-05
oov_regime,region_arb|p=0.75|novel,trivial_top1pct_tp,5.6,3.2619012860600183
oov_regime,region_arb|p=0.75|novel,trivial_top1pct_precision,0.01108910891089109,0.006459210467445581
oov_regime,region_arb|p=0.75|novel,two_stage_roc_auc,0.986334888,0.0028926210583372445
oov_regime,region_arb|p=0.75|novel,two_stage_pr_auc,0.7717889906523168,0.05295057448796663
oov_regime,region_arb|p=0.75|novel,two_stage_top1pct_tp,354.4,30.78051331605761
oov_regime,region_arb|p=0.75|novel,two_stage_top1pct_precision,0.7017821782178219,0.06095151151694578
oov_regime,region_arb|p=0.75|novel,lik_best_roc_auc,0.991188752,0.0013786255571459395
oov_regime,region_arb|p=0.75|novel,lik_best_pr_auc,0.7653671978043408,0.021548128665901355
oov_regime,region_arb|p=0.75|novel,lik_best_top1pct_tp,349.0,12.049896265113654
oov_regime,region_arb|p=0.75|novel,lik_best_top1pct_precision,0.6910891089108911,0.023861180722997314
oov_regime,region_arb|p=0.75,delta_mp_minus_likbest_roc_point,0.005258431999999957,0.007589325979469845
oov_regime,region_arb|p=0.75,delta_mp_minus_likbest_roc_ci_lower_min,-0.006757698571506124,
oov_regime,region_arb|p=0.75,delta_mp_minus_likbest_pr_point,0.2274307083798909,0.12031453725797055
oov_regime,region_arb|p=0.75,delta_mp_minus_likbest_pr_ci_lower_min,0.0699676099813201,
oov_regime,region_arb|p=0.75,delta_mp_minus_nosub_roc_point,-0.01171448799999999,0.002926565603203788
oov_regime,region_arb|p=0.75,delta_mp_minus_nosub_pr_point,-0.1797147312108397,0.043913710495372175
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.5_roc_auc,0.9337815240000001,0.014776684065845884
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.5_pr_auc,0.3380916808636343,0.02085155361788738
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.5_top1pct_tp,208.2,8.997777503361593
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.5_top1pct_precision,0.4122772277227723,0.017817381194775436
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.9_roc_auc,0.963266044,0.0053398564071241
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.9_pr_auc,0.29492096572995596,0.04360470236467315
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.9_top1pct_tp,137.8,16.70209567689037
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam0.9_top1pct_precision,0.2728712871287129,0.03307345678592152
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam1.0_roc_auc,0.9686098999999999,0.003379747436836162
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam1.0_pr_auc,0.2843556205688587,0.04900070497073096
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam1.0_top1pct_tp,122.2,20.75957610357206
oov_regime,region_arb|p=1.00|spoof_k1,lik_lam1.0_top1pct_precision,0.24198019801980197,0.0411080714922219
oov_regime,region_arb|p=1.00|spoof_k1,mp_nosub_roc_auc,0.9836368600000001,0.00419329459475481
oov_regime,region_arb|p=1.00|spoof_k1,mp_nosub_pr_auc,0.6619522814017426,0.10568136494239219
oov_regime,region_arb|p=1.00|spoof_k1,mp_nosub_top1pct_tp,327.8,40.17661011085928
oov_regime,region_arb|p=1.00|spoof_k1,mp_nosub_top1pct_precision,0.6491089108910891,0.07955764378387975
oov_regime,region_arb|p=1.00|spoof_k1,mp_raw_roc_auc,0.969407396,0.0071088650153385185
oov_regime,region_arb|p=1.00|spoof_k1,mp_raw_pr_auc,0.47230783476848315,0.11911164988271325
oov_regime,region_arb|p=1.00|spoof_k1,mp_raw_top1pct_tp,232.0,62.469192407137776
oov_regime,region_arb|p=1.00|spoof_k1,mp_raw_top1pct_precision,0.4594059405940595,0.1237013711032431
oov_regime,region_arb|p=1.00|spoof_k1,trivial_roc_auc,0.5,0.0
oov_regime,region_arb|p=1.00|spoof_k1,trivial_pr_auc,0.009900990099009901,0.0
oov_regime,region_arb|p=1.00|spoof_k1,trivial_top1pct_tp,4.8,2.3151673805580453
oov_regime,region_arb|p=1.00|spoof_k1,trivial_top1pct_precision,0.009504950495049505,0.004584489862491178
oov_regime,region_arb|p=1.00|spoof_k1,two_stage_roc_auc,0.969407396,0.0071088650153385185
oov_regime,region_arb|p=1.00|spoof_k1,two_stage_pr_auc,0.47230783476848315,0.11911164988271325
oov_regime,region_arb|p=1.00|spoof_k1,two_stage_top1pct_tp,232.0,62.469192407137776
oov_regime,region_arb|p=1.00|spoof_k1,two_stage_top1pct_precision,0.4594059405940595,0.1237013711032431
oov_regime,region_arb|p=1.00|spoof_k1,lik_best_roc_auc,0.9686098999999999,0.003379747436836162
oov_regime,region_arb|p=1.00|spoof_k1,lik_best_pr_auc,0.2843556205688587,0.04900070497073096
oov_regime,region_arb|p=1.00|spoof_k1,lik_best_top1pct_tp,122.2,20.75957610357206
oov_regime,region_arb|p=1.00|spoof_k1,lik_best_top1pct_precision,0.24198019801980197,0.0411080714922219
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.5_roc_auc,0.970519784,0.005587646422305631
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.5_pr_auc,0.5645002133130547,0.030703663561216538
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.5_top1pct_tp,281.2,14.878171930717832
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.5_top1pct_precision,0.5568316831683169,0.02946172659548084
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.9_roc_auc,0.988695664,0.001688485344983496
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.9_pr_auc,0.7240410993257654,0.022680960924762107
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.9_top1pct_tp,335.4,10.480458005259122
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam0.9_top1pct_precision,0.6641584158415842,0.02075338218863194
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam1.0_roc_auc,0.9907471280000001,0.001349724095100901
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam1.0_pr_auc,0.7574017398354767,0.022020437248718314
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam1.0_top1pct_tp,351.4,8.777243302996675
oov_regime,region_arb|p=1.00|spoof_k2,lik_lam1.0_top1pct_precision,0.6958415841584158,0.017380679807914193
oov_regime,region_arb|p=1.00|spoof_k2,mp_nosub_roc_auc,0.9931414000000001,0.0024263722019838745
oov_regime,region_arb|p=1.00|spoof_k2,mp_nosub_pr_auc,0.8436801371337893,0.056531083689118494
oov_regime,region_arb|p=1.00|spoof_k2,mp_nosub_top1pct_tp,393.0,31.924911902775865
oov_regime,region_arb|p=1.00|spoof_k2,mp_nosub_top1pct_precision,0.7782178217821782,0.06321764733222944
oov_regime,region_arb|p=1.00|spoof_k2,mp_raw_roc_auc,0.9869371800000002,0.00375842979730635
